Station,Camera,CameraName,Species,TrapAndCamera,DateTimeOriginal,Date,Time,delta.time.secs,delta.time.mins,delta.time.hours,delta.time.days,Directory,FileName
S_U29_Y1,808,SU305B,Didelphis virginiana,S_U29_Y1_808,2023-01-21 20:29:37,2023-01-21,20:29:37,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\35,352355b1-b500-4822-9b6e-d61ce748006d.jpg
S_L59_Y1,743,SL511B,Didelphis virginiana,S_L59_Y1_743,2023-01-21 20:41:48,2023-01-21,20:41:48,51908,865,14.4,0.6,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\e5,e51322c8-c35a-4eac-82a4-134e6482e4d8.jpg
S_U69_Y1,861,SU609B,unknown rodent,S_U69_Y1_861,2023-01-21 20:45:53,2023-01-21,20:45:53,339910,5665,94.4,3.9,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\8c,8c28e5cc-c066-4d84-95e1-1d10167cdaf3.jpg
S_U26_Y1,802,SU302B,unknown rodent,S_U26_Y1_802,2023-01-21 20:50:47,2023-01-21,20:50:47,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\76,7689b885-6910-478c-a697-803ba11eb7c2.jpg
S_U71_Y1,865,SU611B,unknown rodent,S_U71_Y1_865,2023-01-21 21:03:44,2023-01-21,21:03:44,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\3b,3b20bbf2-8c5b-43b4-b205-fef5dd56cc34.jpg
S_U50_Y1,833,SU502B,unknown rodent,S_U50_Y1_833,2023-01-21 21:05:57,2023-01-21,21:05:57,169285,2821,47.0,2.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\7a,7a6797b3-273c-43e5-85e4-d8af3e75e468.jpg
S_U23_Y1,795,SU211A,unknown lagomorph,S_U23_Y1_795,2023-01-21 21:14:07,2023-01-21,21:14:07,428465,7141,119.0,5.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\01,01ea726f-0d6e-457e-9e89-b03342d5cf5b.jpg
S_L54_Y1,733,SL506B,Didelphis virginiana,S_L54_Y1_733,2023-01-21 21:17:57,2023-01-21,21:17:57,608821,10147,169.1,7.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\ce,ce5af8b4-cbf3-4eb3-8b14-7670a4482e93.jpg
S_U67_Y1,857,SU607B,unknown rodent,S_U67_Y1_857,2023-01-21 21:18:30,2023-01-21,21:18:30,7804,130,2.2,0.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\4d,4dbec66d-0a8f-4834-9aea-f0c49013dc15.jpg
S_L62_Y1,748,SL602B,unknown rodent,S_L62_Y1_748,2023-01-21 21:21:08,2023-01-21,21:21:08,180855,3014,50.2,2.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\61,61055505-833e-4083-be42-9fecc9b3721d.jpg
S_U26_Y1,802,SU302B,Didelphis virginiana,S_U26_Y1_802,2023-01-21 21:29:44,2023-01-21,21:29:44,177096,2951,49.2,2.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\b8,b827ac72-a722-4c05-a6d3-2314d5c1f2fd.jpg
S_U31_Y1,810,SU307B,unknown lagomorph,S_U31_Y1_810,2023-01-21 21:34:48,2023-01-21,21:34:48,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\a4,a4bfe3ca-ddeb-43f3-853d-c43d41eebbad.jpg
S_U71_Y1,865,SU611B,unknown rodent,S_U71_Y1_865,2023-01-21 21:35:13,2023-01-21,21:35:13,1889,31,0.5,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\c3,c3a8fd19-ff6f-4c92-b66c-4078cdc86140.jpg
S_L18_Y1,667,SL206A,Didelphis virginiana,S_L18_Y1_667,2023-01-21 21:46:15,2023-01-21,21:46:15,184398,3073,51.2,2.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\22,226acb98-c864-419b-af26-9344aa9a6450.jpg
S_L17_Y1,665,SL205A,Didelphis virginiana,S_L17_Y1_665,2023-01-21 21:56:56,2023-01-21,21:56:56,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\1d,1d28c774-6067-4d02-95e6-cce87ceff1a9.jpg
S_U72_Y1,867,SU612B,unknown rodent,S_U72_Y1_867,2023-01-21 22:02:27,2023-01-21,22:02:27,10587,176,2.9,0.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\3e,3ed9343b-cdbd-46b0-ba20-f71486dd655c.jpg
S_U60_Y1,848,SU512B,unknown rodent,S_U60_Y1_848,2023-01-21 22:07:07,2023-01-21,22:07:07,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\c2,c2ba3cce-49f1-44fe-b46f-bbcb36edbdaa.jpg
S_U2_Y1,769,SU102A,Didelphis virginiana,S_U2_Y1_769,2023-01-21 22:12:10,2023-01-21,22:12:10,7792,129,2.2,0.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\8d,8d160f4f-cc01-4799-b54c-1830f9eaff74.jpg
S_L60_Y1,744,SL512B,Didelphis virginiana,S_L60_Y1_744,2023-01-21 22:14:54,2023-01-21,22:14:54,6943,115,1.9,0.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\66,66f608f5-3c8d-4044-8679-7d2917d93193.jpg
S_L5_Y1,647,SL105B,unknown rodent,S_L5_Y1_647,2023-01-21 22:21:30,2023-01-21,22:21:30,9053,150,2.5,0.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\19,19a7f6c5-3a08-4cf5-98e4-1da2674dcd2d.jpg
S_U15_Y1,786,SU203A,unknown rodent,S_U15_Y1_786,2023-01-21 22:36:24,2023-01-21,22:36:24,450666,7511,125.2,5.2,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\e3,e38603f6-827b-43bf-81fb-58c6253101bd.jpg
S_U29_Y1,808,SU305B,Didelphis virginiana,S_U29_Y1_808,2023-01-21 22:38:14,2023-01-21,22:38:14,7717,128,2.1,0.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\d8,d8afe464-19b9-460f-9149-a83aa2c524db.jpg
S_L55_Y1,735,SL507B,Didelphis virginiana,S_L55_Y1_735,2023-01-21 22:48:45,2023-01-21,22:48:45,14218,236,3.9,0.2,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\50,50b8cb76-1b70-48a9-b798-0537232f2e28.jpg
S_U59_Y1,846,SU511B,unknown rodent,S_U59_Y1_846,2023-01-21 23:04:14,2023-01-21,23:04:14,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\b1,b19b9203-5a74-4325-a742-bc66642e2b5c.jpg
S_L53_Y1,731,SL505B,Didelphis virginiana,S_L53_Y1_731,2023-01-21 23:10:35,2023-01-21,23:10:35,415641,6927,115.5,4.8,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\21,21e0a25c-f679-4631-b044-f5ab5dc5edf9.jpg
S_U49_Y1,831,SU501B,unknown rodent,S_U49_Y1_831,2023-01-21 23:13:27,2023-01-21,23:13:27,15740,262,4.4,0.2,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\51,5179e56a-839c-4455-889f-8c416be37cd4.jpg
S_U54_Y1,840,SU506B,unknown rodent,S_U54_Y1_840,2023-01-21 23:21:29,2023-01-21,23:21:29,76202,1270,21.2,0.9,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\03,03bcca63-a369-48db-9425-26441e05e82c.jpg
S_L50_Y1,725,SL502B,Didelphis virginiana,S_L50_Y1_725,2023-01-21 23:28:22,2023-01-21,23:28:22,14019,233,3.9,0.2,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\47,473fce2f-2680-4f4f-a312-80c5c9c03b65.jpg
S_U8_Y1,780,SU108A,Didelphis virginiana,S_U8_Y1_780,2023-01-21 23:30:50,2023-01-21,23:30:50,335376,5589,93.2,3.9,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\99,9972dcc0-54ef-4702-a82d-bcec07c3ad40.jpg
S_U32_Y1,811,SU308B,unknown rodent,S_U32_Y1_811,2023-01-21 23:44:27,2023-01-21,23:44:27,17776,296,4.9,0.2,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\79,797df10d-3078-4a49-af89-3e6605d06da4.jpg
S_L53_Y1,731,SL505B,Didelphis virginiana,S_L53_Y1_731,2023-01-21 23:44:58,2023-01-21,23:44:58,2063,34,0.6,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\87,870e09e8-b70f-4572-97bb-a6e0239388cb.jpg
S_U33_Y1,813,SU309B,unknown rodent,S_U33_Y1_813,2023-01-21 23:47:48,2023-01-21,23:47:48,240716,4011,66.9,2.8,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\ea,eab603a3-ee8e-4408-b25d-5476eaa116ee.jpg
S_L65_Y1,753,SL605B,Procyon lotor,S_L65_Y1_753,2023-01-22 00:10:39,2023-01-22,00:10:39,16652,277,4.6,0.2,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\ce,ce8ecf01-0a0a-4b71-8d15-5cf6d3fafd37.jpg
S_U33_Y1,813,SU309B,unknown rodent,S_U33_Y1_813,2023-01-22 00:12:05,2023-01-22,00:12:05,1457,24,0.4,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\25,2525bc51-3497-4892-8087-6d6276eb62b5.jpg
S_L59_Y1,743,SL511B,Didelphis virginiana,S_L59_Y1_743,2023-01-22 00:28:10,2023-01-22,00:28:10,13582,226,3.8,0.2,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\76,766e5e63-f396-4a13-82f4-a6bee6870dd5.jpg
S_L49_Y1,723,SL501B,Didelphis virginiana,S_L49_Y1_723,2023-01-22 00:37:00,2023-01-22,00:37:00,20864,347,5.8,0.2,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\18,181f8f77-b335-49c4-8578-8348c881fb24.jpg
S_L65_Y1,753,SL605B,Procyon lotor,S_L65_Y1_753,2023-01-22 00:46:57,2023-01-22,00:46:57,2178,36,0.6,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\07,073c931c-0389-4a6e-813c-c7ea3d55035d.jpg
S_U31_Y1,810,SU307B,Didelphis virginiana,S_U31_Y1_810,2023-01-22 00:54:23,2023-01-22,00:54:23,19201,320,5.3,0.2,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\56,563dcd64-29ef-4ae9-976e-da186bb2c20e.jpg
S_U54_Y1,840,SU506B,unknown rodent,S_U54_Y1_840,2023-01-22 00:58:18,2023-01-22,00:58:18,5809,96,1.6,0.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\3a,3a7f7039-3e43-4dc8-ba3a-a0b2e5ab2c49.jpg
S_U53_Y1,838,SU505B,Didelphis virginiana,S_U53_Y1_838,2023-01-22 01:13:40,2023-01-22,01:13:40,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\d8,d8c2722d-de77-4a03-8c1d-c302282afb02.jpg
S_U21_Y1,792,SU209A,Didelphis virginiana,S_U21_Y1_792,2023-01-22 01:46:13,2023-01-22,01:46:13,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\a2,a29d6306-8a1f-41c9-a1a4-9fa0a7b626aa.jpg
S_L55_Y1,735,SL507B,Didelphis virginiana,S_L55_Y1_735,2023-01-22 01:47:37,2023-01-22,01:47:37,10732,178,3.0,0.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\ae,ae8a3e0f-f314-4975-9648-46a21fdfa1b9.jpg
S_U61_Y1,850,SU601B,Odocoileus virginianus,S_U61_Y1_850,2023-01-22 01:53:00,2023-01-22,01:53:00,625753,10429,173.8,7.2,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\d7,d7534b5d-7b24-4087-9933-61d05e110e3b.jpg
S_L53_Y1,731,SL505B,Didelphis virginiana,S_L53_Y1_731,2023-01-22 02:11:31,2023-01-22,02:11:31,8793,146,2.4,0.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\4f,4f2dc265-5b1e-4c4a-a5fe-1c2a296122d2.jpg
S_L59_Y1,743,SL511B,Didelphis virginiana,S_L59_Y1_743,2023-01-22 02:17:22,2023-01-22,02:17:22,6552,109,1.8,0.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\93,9331219f-6ed3-4ab5-998d-7da6bce9e32f.jpg
S_L50_Y1,725,SL502B,Didelphis virginiana,S_L50_Y1_725,2023-01-22 02:29:33,2023-01-22,02:29:33,10871,181,3.0,0.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\37,370df09e-fbb7-44b1-b008-4078e1c4f372.jpg
S_L54_Y1,733,SL506B,Glaucomys volans,S_L54_Y1_733,2023-01-22 02:40:37,2023-01-22,02:40:37,282325,4705,78.4,3.3,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\cf,cf8863b8-a026-4833-a639-924a3e65ec77.jpg
S_U54_Y1,840,SU506B,unknown rodent,S_U54_Y1_840,2023-01-22 02:51:31,2023-01-22,02:51:31,6793,113,1.9,0.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\e2,e234925f-96f8-4c4b-ba16-c288dc83ead8.jpg
S_L53_Y1,731,SL505B,Didelphis virginiana,S_L53_Y1_731,2023-01-22 03:10:20,2023-01-22,03:10:20,3529,58,1.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\69,696f9180-276b-4699-bf11-961507e27696.jpg
S_L34_Y1,698,SL310B,Didelphis virginiana,S_L34_Y1_698,2023-01-22 03:44:03,2023-01-22,03:44:03,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\ff,ffb36291-c0f5-42e4-a8c5-04109f1e8eef.jpg
S_L48_Y1,720,SL412A,Procyon lotor,S_L48_Y1_720,2023-01-22 03:51:46,2023-01-22,03:51:46,456648,7610,126.8,5.3,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\7f,7f114701-5580-4923-b211-cf2f43d21162.jpg
S_L31_Y1,692,SL307A,Procyon lotor,S_L31_Y1_692,2023-01-22 04:03:35,2023-01-22,04:03:35,120763,2012,33.5,1.4,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\d7,d7df1993-9985-4ae6-a9d9-b50a431b4103.jpg
S_U51_Y1,835,SU503B,unknown rodent,S_U51_Y1_835,2023-01-22 04:04:43,2023-01-22,04:04:43,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\42,425bb794-24c4-4350-852d-39dbc6e741ee.jpg
S_L6_Y1,649,SL106B,unknown rodent,S_L6_Y1_649,2023-01-22 04:05:49,2023-01-22,04:05:49,33598,559,9.3,0.4,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\6d,6dfb9549-063b-479f-a863-733304e91334.jpg
S_L13_Y1,657,SL201A,Didelphis virginiana,S_L13_Y1_657,2023-01-22 04:13:37,2023-01-22,04:13:37,292534,4875,81.3,3.4,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\d4,d4f8c4da-8502-4c29-95c1-20678335fac1.jpg
S_L65_Y1,753,SL605B,unknown lagomorph,S_L65_Y1_753,2023-01-22 04:18:04,2023-01-22,04:18:04,286475,4774,79.6,3.3,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\9a,9aa37aeb-ae05-45eb-9a4c-02bde365c438.jpg
S_U8_Y1,780,SU108A,Didelphis virginiana,S_U8_Y1_780,2023-01-22 04:22:02,2023-01-22,04:22:02,17472,291,4.9,0.2,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\4c,4cb11e2b-0115-4259-bf9a-401a10ff50ff.jpg
S_U44_Y1,823,SU408A,unknown rodent,S_U44_Y1_823,2023-01-22 04:53:51,2023-01-22,04:53:51,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\85,859b86ca-58ca-4c85-bd1a-dbdf08ea04d4.jpg
S_U51_Y1,835,SU503B,unknown rodent,S_U51_Y1_835,2023-01-22 05:20:07,2023-01-22,05:20:07,4524,75,1.3,0.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\08,085e1eb7-8588-473c-ad5e-35d1c3be4e9a.jpg
S_U33_Y1,813,SU309B,unknown rodent,S_U33_Y1_813,2023-01-22 05:24:02,2023-01-22,05:24:02,18717,311,5.2,0.2,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\ba,ba893821-2fab-4f29-8589-e1643f95c64b.jpg
S_U58_Y1,845,SU510B,unknown rodent,S_U58_Y1_845,2023-01-22 05:42:14,2023-01-22,05:42:14,40242,670,11.2,0.5,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\bf,bf0dba03-bfc2-422b-b6e7-070d0f10a39f.jpg
S_L50_Y1,725,SL502B,Didelphis virginiana,S_L50_Y1_725,2023-01-22 05:42:20,2023-01-22,05:42:20,11567,192,3.2,0.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\06,06783f5f-d062-4464-b546-d3b39dc6f2e3.jpg
S_U44_Y1,823,SU408A,Procyon lotor,S_U44_Y1_823,2023-01-22 06:17:44,2023-01-22,06:17:44,96281,1604,26.7,1.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\cd,cdc82701-8701-49e8-95f0-c7ae2efc4de1.jpg
S_L52_Y1,729,SL504B,Sciurus carolinensis,S_L52_Y1_729,2023-01-22 07:14:51,2023-01-22,07:14:51,140359,2339,39.0,1.6,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\43,434cf106-4b7b-4c8f-b195-ce2cd97a41a3.jpg
S_L41_Y1,711,SL405A,Procyon lotor,S_L41_Y1_711,2023-01-22 07:29:01,2023-01-22,07:29:01,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\c7,c79390e4-7d15-4276-8b08-635077c7a6ac.jpg
S_L72_Y1,766,SL612B,Sciurus carolinensis,S_L72_Y1_766,2023-01-22 07:36:58,2023-01-22,07:36:58,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\6b,6b6ed360-3a0a-4bc3-ad1f-952ade00e1a2.jpg
S_L30_Y1,690,SL306A,unknown rodent,S_L30_Y1_690,2023-01-22 07:38:00,2023-01-22,07:38:00,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\d2,d2c5c1a2-5ef5-4179-8349-5d2394f13ae5.jpg
S_U25_Y1,800,SU301B,Odocoileus virginianus,S_U25_Y1_800,2023-01-22 07:49:23,2023-01-22,07:49:23,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\a8,a87bb750-2d3c-4369-82e7-121596de9b3f.jpg
S_U23_Y1,795,SU211A,unknown rodent,S_U23_Y1_795,2023-01-22 08:05:34,2023-01-22,08:05:34,90040,1500,25.0,1.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\87,87e40b9d-99c6-46c4-8ef3-9d9a3f9e789b.jpg
S_U26_Y1,802,SU302B,Odocoileus virginianus,S_U26_Y1_802,2023-01-22 08:26:27,2023-01-22,08:26:27,519002,8650,144.2,6.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\0b,0bdd578e-a1cc-4d37-8474-399e31ebbecc.jpg
S_U27_Y1,804,SU303B,Odocoileus virginianus,S_U27_Y1_804,2023-01-22 08:29:14,2023-01-22,08:29:14,221235,3687,61.5,2.6,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\dd,ddae8f44-1037-420e-b837-70b35119ac12.jpg
S_L61_Y1,746,SL601B,Sciurus carolinensis,S_L61_Y1_746,2023-01-22 08:37:06,2023-01-22,08:37:06,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\aa,aa48f42c-b307-4d9a-81c1-fdf492cc99bb.jpg
S_U29_Y1,808,SU305B,Odocoileus virginianus,S_U29_Y1_808,2023-01-22 08:40:14,2023-01-22,08:40:14,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\88,88c55f5a-b769-4732-b5f4-64bae3acb0d3.jpg
S_L59_Y1,743,SL511B,Odocoileus virginianus,S_L59_Y1_743,2023-01-22 09:12:40,2023-01-22,09:12:40,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\76,76267656-c6dc-4378-9af9-d6541410dcfb.jpg
S_L54_Y1,733,SL506B,Sciurus carolinensis,S_L54_Y1_733,2023-01-22 09:30:46,2023-01-22,09:30:46,231418,3856,64.3,2.7,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\63,63032057-193a-4487-955b-873275b4796a.jpg
S_U67_Y1,857,SU607B,unknown passerine,S_U67_Y1_857,2023-01-22 13:02:07,2023-01-22,13:02:07,278304,4638,77.3,3.2,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\c1,c1ab8246-840b-4263-befc-7bec6852a4de.jpg
S_L30_Y1,691,SL306B,unknown passerine,S_L30_Y1_691,2023-01-22 14:25:07,2023-01-22,14:25:07,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\3a,3a02b47f-520a-450a-aa64-0a242b9c05a8.jpg
S_L26_Y1,683,SL302B,Thryothorus ludovicianus,S_L26_Y1_683,2023-01-22 15:04:39,2023-01-22,15:04:39,288729,4812,80.2,3.3,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\ba,bae3b5b1-5522-4f46-ac09-034a6686309c.jpg
S_L66_Y1,755,SL606B,unknown passerine,S_L66_Y1_755,2023-01-22 15:41:15,2023-01-22,15:41:15,444303,7405,123.4,5.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\85,85d0e87f-22a3-4778-9362-2abd8a614da9.jpg
S_L38_Y1,706,SL402B,Procyon lotor,S_L38_Y1_706,2023-01-22 16:51:31,2023-01-22,16:51:31,217721,3628,60.5,2.5,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\a9,a93871e4-0a62-4393-8a72-32aaf3ab81d2.jpg
S_U59_Y1,846,SU511B,unknown rodent,S_U59_Y1_846,2023-01-22 17:26:04,2023-01-22,17:26:04,66110,1101,18.4,0.8,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\5e,5e4a0115-04c1-45f8-b31c-4f41b2ffe7dc.jpg
S_U58_Y1,845,SU510B,unknown rodent,S_U58_Y1_845,2023-01-22 17:44:28,2023-01-22,17:44:28,43334,722,12.0,0.5,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\b4,b4722c8c-009b-45a3-8fa1-585e0e911586.jpg
S_U59_Y1,846,SU511B,unknown rodent,S_U59_Y1_846,2023-01-22 17:52:54,2023-01-22,17:52:54,1610,26,0.4,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\93,93fc4900-f7ce-4a64-9742-3120b0592a31.jpg
S_L15_Y1,662,SL203B,Didelphis virginiana,S_L15_Y1_662,2023-01-22 18:11:56,2023-01-22,18:11:56,308755,5145,85.8,3.6,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\87,87c8b0e3-2762-496e-bb8b-1dc5113e088e.jpg
S_L65_Y1,753,SL605B,Procyon lotor,S_L65_Y1_753,2023-01-22 18:12:42,2023-01-22,18:12:42,62745,1045,17.4,0.7,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\04,04af1dcb-c972-4877-967e-54b12b78a37a.jpg
S_L16_Y1,664,SL204B,Didelphis virginiana,S_L16_Y1_664,2023-01-22 18:13:51,2023-01-22,18:13:51,84690,1411,23.5,1.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\5c,5cc15f1b-d615-4505-b3f6-2aee795a2a6e.jpg
S_L16_Y1,664,SL204B,Didelphis virginiana,S_L16_Y1_664,2023-01-22 18:13:51,2023-01-22,18:13:51,84690,1411,23.5,1.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\5c,5cc15f1b-d615-4505-b3f6-2aee795a2a6e.jpg
S_L16_Y1,664,SL204B,Hylocichla mustelina,S_L16_Y1_664,2023-01-22 18:17:55,2023-01-22,18:17:55,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\f9,f9828884-46a3-4a46-adec-a5b563959119.jpg
S_U67_Y1,857,SU607B,Didelphis virginiana,S_U67_Y1_857,2023-01-22 18:19:23,2023-01-22,18:19:23,85713,1428,23.8,1.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\10,10b2410f-ed3d-434b-b333-826cd3386175.jpg
S_U26_Y1,802,SU302B,Didelphis virginiana,S_U26_Y1_802,2023-01-22 18:22:49,2023-01-22,18:22:49,75185,1253,20.9,0.9,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\6a,6a570455-345e-4e4e-b9cf-16b9907a8eaa.jpg
S_L72_Y1,766,SL612B,Sus scrofa,S_L72_Y1_766,2023-01-22 18:25:48,2023-01-22,18:25:48,234537,3908,65.1,2.7,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\15,15e063aa-8fbb-4d74-8605-fff0740a14c6.jpg
S_L72_Y1,766,SL612B,Sus scrofa,S_L72_Y1_766,2023-01-22 18:25:48,2023-01-22,18:25:48,234537,3908,65.1,2.7,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\15,15e063aa-8fbb-4d74-8605-fff0740a14c6.jpg
S_L72_Y1,766,SL612B,Sus scrofa,S_L72_Y1_766,2023-01-22 18:25:48,2023-01-22,18:25:48,234537,3908,65.1,2.7,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\15,15e063aa-8fbb-4d74-8605-fff0740a14c6.jpg
S_L72_Y1,766,SL612B,Sus scrofa,S_L72_Y1_766,2023-01-22 18:25:48,2023-01-22,18:25:48,234537,3908,65.1,2.7,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\15,15e063aa-8fbb-4d74-8605-fff0740a14c6.jpg
S_L71_Y1,764,SL611B,Sus scrofa,S_L71_Y1_764,2023-01-22 18:33:08,2023-01-22,18:33:08,234691,3911,65.2,2.7,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\4b,4b27edcf-b61c-4034-a191-83b7a0f99442.jpg
S_L71_Y1,764,SL611B,Sus scrofa,S_L71_Y1_764,2023-01-22 18:33:08,2023-01-22,18:33:08,234691,3911,65.2,2.7,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\4b,4b27edcf-b61c-4034-a191-83b7a0f99442.jpg
S_L56_Y1,737,SL508B,Didelphis virginiana,S_L56_Y1_737,2023-01-22 18:34:09,2023-01-22,18:34:09,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\60,607513ff-5c60-4732-8e4c-de88124fe0ea.jpg
S_L18_Y1,668,SL206B,Didelphis virginiana,S_L18_Y1_668,2023-01-22 18:35:30,2023-01-22,18:35:30,74955,1249,20.8,0.9,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\ab,abd08006-1486-4132-90f5-5d5fcb821560.jpg
S_L57_Y1,739,SL509B,Didelphis virginiana,S_L57_Y1_739,2023-01-22 18:41:02,2023-01-22,18:41:02,84977,1416,23.6,1.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\6c,6c688d84-0d9c-4571-a21a-f843dbcff045.jpg
